GKWWBAA00017	817
GKWWBAA00017	1260
GKWWBAA00017	1261
GKWWBAA00017	1311
GKWWBAA00017	1313
GKWWBAA00017	1338
GKWWBAA00017	1352
GKWWBAA00017	1496
GKWWBAA00017	1502
GKWWBAA00017	1513
GKWWBAA00017	1639
GKWWBAA00017	1717
GKWWBAA00017	1774
GKWWBAA00017	28090
GKWWBAA00017	28131
GKWWBAA00017	28901
GKWWBAA00017	29466
GKWWBAA00017	33033
GKWWBAA00017	39950
GKWWBAA00017	40324
GKWWBAA00017	43675
GKWWBAA00017	48296
GKWWBAA00017	57704
GKWWBAA00017	80866
GKWWBAA00017	106654
GKWWBAA00017	1463165
GKWWBAA00019	210
GKWWBAA00019	287
GKWWBAA00019	470
GKWWBAA00019	519
GKWWBAA00019	546
GKWWBAA00019	548
GKWWBAA00019	562
GKWWBAA00019	571
GKWWBAA00019	573
GKWWBAA00019	582
GKWWBAA00019	584
GKWWBAA00019	615
GKWWBAA00019	622
GKWWBAA00019	623
GKWWBAA00019	644
GKWWBAA00019	646
GKWWBAA00019	648
GKWWBAA00019	654
GKWWBAA00019	666
GKWWBAA00019	727
GKWWBAA00019	729
GKWWBAA00019	747
GKWWBAA00019	817
GKWWBAA00019	1280
GKWWBAA00019	1311
GKWWBAA00019	1313
GKWWBAA00019	1314
GKWWBAA00019	1351
GKWWBAA00019	1352
GKWWBAA00019	1496
GKWWBAA00019	1502
GKWWBAA00019	1513
GKWWBAA00019	1774
GKWWBAA00019	5476
GKWWBAA00019	13373
GKWWBAA00019	28901
GKWWBAA00019	29466
GKWWBAA00019	40324
GKWWBAA00019	43675
GKWWBAA00019	48296
GKWWBAA00019	54291
GKWWBAA00019	85698
GKWWBAA00019	106654
GKWWBAA00019	244366
GKWWBAA00019	1117645
GKWWBAA00019	1463165
GKWWBAA00020	195
GKWWBAA00020	199
GKWWBAA00020	287
GKWWBAA00020	519
GKWWBAA00020	562
GKWWBAA00020	573
GKWWBAA00020	615
GKWWBAA00020	622
GKWWBAA00020	644
GKWWBAA00020	646
GKWWBAA00020	648
GKWWBAA00020	654
GKWWBAA00020	726
GKWWBAA00020	727
GKWWBAA00020	729
GKWWBAA00020	817
GKWWBAA00020	1017
GKWWBAA00020	1019
GKWWBAA00020	1261
GKWWBAA00020	1276
GKWWBAA00020	1311
GKWWBAA00020	1313
GKWWBAA00020	1338
GKWWBAA00020	1352
GKWWBAA00020	1379
GKWWBAA00020	1496
GKWWBAA00020	1502
GKWWBAA00020	2718
GKWWBAA00020	13689
GKWWBAA00020	28132
GKWWBAA00020	28450
GKWWBAA00020	28901
GKWWBAA00020	29391
GKWWBAA00020	29466
GKWWBAA00020	33033
GKWWBAA00020	39950
GKWWBAA00020	40324
GKWWBAA00020	43675
GKWWBAA00020	57704
GKWWBAA00020	1463165
GKWWBAA00021	287
GKWWBAA00021	485
GKWWBAA00021	487
GKWWBAA00021	520
GKWWBAA00021	573
GKWWBAA00021	582
GKWWBAA00021	632
GKWWBAA00021	644
GKWWBAA00021	648
GKWWBAA00021	666
GKWWBAA00021	747
GKWWBAA00021	1276
GKWWBAA00021	1280
GKWWBAA00021	1313
GKWWBAA00021	1314
GKWWBAA00021	1392
GKWWBAA00021	1496
GKWWBAA00021	1502
GKWWBAA00021	1639
GKWWBAA00021	1766
GKWWBAA00021	5476
GKWWBAA00021	13373
GKWWBAA00021	28450
GKWWBAA00021	28901
GKWWBAA00021	29459
GKWWBAA00021	29466
GKWWBAA00021	32002
GKWWBAA00021	35814
GKWWBAA00021	1117645
GKWWBAA00021	1463165
GKWWBAA00022	287
GKWWBAA00022	294
GKWWBAA00022	446
GKWWBAA00022	470
GKWWBAA00022	562
GKWWBAA00022	573
GKWWBAA00022	582
GKWWBAA00022	584
GKWWBAA00022	615
GKWWBAA00022	644
GKWWBAA00022	646
GKWWBAA00022	648
GKWWBAA00022	654
GKWWBAA00022	729
GKWWBAA00022	817
GKWWBAA00022	1276
GKWWBAA00022	1313
GKWWBAA00022	1314
GKWWBAA00022	1352
GKWWBAA00022	1496
GKWWBAA00022	1639
GKWWBAA00022	1766
GKWWBAA00022	1773
GKWWBAA00022	1774
GKWWBAA00022	5476
GKWWBAA00022	13373
GKWWBAA00022	28450
GKWWBAA00022	28901
GKWWBAA00022	32002
GKWWBAA00022	36809
GKWWBAA00022	40324
GKWWBAA00022	48296
GKWWBAA00022	57704
GKWWBAA00022	80866
GKWWBAA00022	83262
GKWWBAA00022	85698
GKWWBAA00022	106654
GKWWBAA00022	199306
GKWWBAA00022	1117645
GKWWBAA00023	195
GKWWBAA00023	287
GKWWBAA00023	446
GKWWBAA00023	470
GKWWBAA00023	519
GKWWBAA00023	545
GKWWBAA00023	546
GKWWBAA00023	548
GKWWBAA00023	562
GKWWBAA00023	571
GKWWBAA00023	573
GKWWBAA00023	582
GKWWBAA00023	615
GKWWBAA00023	644
GKWWBAA00023	646
GKWWBAA00023	648
GKWWBAA00023	654
GKWWBAA00023	666
GKWWBAA00023	729
GKWWBAA00023	817
GKWWBAA00023	1311
GKWWBAA00023	1313
GKWWBAA00023	1352
GKWWBAA00023	1392
GKWWBAA00023	1491
GKWWBAA00023	1496
GKWWBAA00023	1502
GKWWBAA00023	1513
GKWWBAA00023	1639
GKWWBAA00023	1774
GKWWBAA00023	13373
GKWWBAA00023	28901
GKWWBAA00023	29466
GKWWBAA00023	33033
GKWWBAA00023	36809
GKWWBAA00023	40324
GKWWBAA00023	43675
GKWWBAA00023	48296
GKWWBAA00023	57704
GKWWBAA00023	80866
GKWWBAA00023	83262
GKWWBAA00023	84109
GKWWBAA00023	106654
GKWWBAA00023	249188
GKWWBAA00023	1117645
GKWWBAA00023	1463165
GKWWBAA00029	210
GKWWBAA00029	287
GKWWBAA00029	470
GKWWBAA00029	519
GKWWBAA00029	546
GKWWBAA00029	562
GKWWBAA00029	573
GKWWBAA00029	582
GKWWBAA00029	584
GKWWBAA00029	615
GKWWBAA00029	644
GKWWBAA00029	646
GKWWBAA00029	648
GKWWBAA00029	654
GKWWBAA00029	666
GKWWBAA00029	729
GKWWBAA00029	817
GKWWBAA00029	1311
GKWWBAA00029	1313
GKWWBAA00029	1352
GKWWBAA00029	1491
GKWWBAA00029	1496
GKWWBAA00029	1502
GKWWBAA00029	1513
GKWWBAA00029	1639
GKWWBAA00029	13373
GKWWBAA00029	28090
GKWWBAA00029	28450
GKWWBAA00029	28901
GKWWBAA00029	29466
GKWWBAA00029	39950
GKWWBAA00029	40324
GKWWBAA00029	43675
GKWWBAA00029	48296
GKWWBAA00029	80866
GKWWBAA00029	106654
GKWWBAA00029	244366
GKWWBAA00029	1463165
GKWWBAA00030	287
GKWWBAA00030	470
GKWWBAA00030	519
GKWWBAA00030	546
GKWWBAA00030	550
GKWWBAA00030	562
GKWWBAA00030	573
GKWWBAA00030	582
GKWWBAA00030	584
GKWWBAA00030	615
GKWWBAA00030	644
GKWWBAA00030	646
GKWWBAA00030	648
GKWWBAA00030	654
GKWWBAA00030	729
GKWWBAA00030	817
GKWWBAA00030	1311
GKWWBAA00030	1352
GKWWBAA00030	1496
GKWWBAA00030	1502
GKWWBAA00030	28132
GKWWBAA00030	28901
GKWWBAA00030	29466
GKWWBAA00030	40324
GKWWBAA00030	43675
GKWWBAA00030	48296
GKWWBAA00030	106654
GKWWBAA00030	1117645
GKWWBAA00030	1463165
GKWWBAA00031	238
GKWWBAA00031	287
GKWWBAA00031	446
GKWWBAA00031	470
GKWWBAA00031	546
GKWWBAA00031	548
GKWWBAA00031	550
GKWWBAA00031	562
GKWWBAA00031	573
GKWWBAA00031	582
GKWWBAA00031	615
GKWWBAA00031	644
GKWWBAA00031	648
GKWWBAA00031	654
GKWWBAA00031	666
GKWWBAA00031	727
GKWWBAA00031	729
GKWWBAA00031	817
GKWWBAA00031	1276
GKWWBAA00031	1352
GKWWBAA00031	1496
GKWWBAA00031	1502
GKWWBAA00031	1639
GKWWBAA00031	13373
GKWWBAA00031	28090
GKWWBAA00031	28450
GKWWBAA00031	28901
GKWWBAA00031	29466
GKWWBAA00031	40324
GKWWBAA00031	43675
GKWWBAA00031	48296
GKWWBAA00031	54291
GKWWBAA00031	80866
GKWWBAA00031	106654
GKWWBAA00031	244366
GKWWBAA00031	1117645
GKWWBAA00031	1463165
GKWWBAA00032	287
GKWWBAA00032	470
GKWWBAA00032	485
GKWWBAA00032	519
GKWWBAA00032	562
GKWWBAA00032	573
GKWWBAA00032	582
GKWWBAA00032	615
GKWWBAA00032	621
GKWWBAA00032	622
GKWWBAA00032	623
GKWWBAA00032	632
GKWWBAA00032	644
GKWWBAA00032	648
GKWWBAA00032	654
GKWWBAA00032	666
GKWWBAA00032	747
GKWWBAA00032	1280
GKWWBAA00032	1502
GKWWBAA00032	1513
GKWWBAA00032	1639
GKWWBAA00032	1717
GKWWBAA00032	5476
GKWWBAA00032	13373
GKWWBAA00032	28090
GKWWBAA00032	28450
GKWWBAA00032	28901
GKWWBAA00032	40324
GKWWBAA00032	80866
GKWWBAA00032	83655
GKWWBAA00032	106654
GKWWBAA00032	199306
GKWWBAA00032	244366
GKWWBAA00032	1117645
GKWWBAA00033	199
GKWWBAA00033	238
GKWWBAA00033	287
GKWWBAA00033	470
GKWWBAA00033	546
GKWWBAA00033	548
GKWWBAA00033	562
GKWWBAA00033	571
GKWWBAA00033	573
GKWWBAA00033	575
GKWWBAA00033	582
GKWWBAA00033	584
GKWWBAA00033	615
GKWWBAA00033	644
GKWWBAA00033	646
GKWWBAA00033	648
GKWWBAA00033	654
GKWWBAA00033	666
GKWWBAA00033	727
GKWWBAA00033	729
GKWWBAA00033	747
GKWWBAA00033	817
GKWWBAA00033	1260
GKWWBAA00033	1311
GKWWBAA00033	1313
GKWWBAA00033	1352
GKWWBAA00033	1491
GKWWBAA00033	1496
GKWWBAA00033	1502
GKWWBAA00033	1513
GKWWBAA00033	1639
GKWWBAA00033	1774
GKWWBAA00033	2718
GKWWBAA00033	28450
GKWWBAA00033	28901
GKWWBAA00033	29391
GKWWBAA00033	29466
GKWWBAA00033	40324
GKWWBAA00033	43675
GKWWBAA00033	54291
GKWWBAA00033	80866
GKWWBAA00033	85698
GKWWBAA00033	106654
GKWWBAA00033	244366
GKWWBAA00033	1117645
GKWWBAA00033	1463165
GKWWBAA00035	287
GKWWBAA00035	446
GKWWBAA00035	518
GKWWBAA00035	546
GKWWBAA00035	548
GKWWBAA00035	550
GKWWBAA00035	562
GKWWBAA00035	571
GKWWBAA00035	573
GKWWBAA00035	582
GKWWBAA00035	615
GKWWBAA00035	622
GKWWBAA00035	623
GKWWBAA00035	624
GKWWBAA00035	644
GKWWBAA00035	646
GKWWBAA00035	648
GKWWBAA00035	654
GKWWBAA00035	666
GKWWBAA00035	729
GKWWBAA00035	747
GKWWBAA00035	817
GKWWBAA00035	1260
GKWWBAA00035	1311
GKWWBAA00035	1313
GKWWBAA00035	1328
GKWWBAA00035	1338
GKWWBAA00035	1352
GKWWBAA00035	1496
GKWWBAA00035	1502
GKWWBAA00035	1639
GKWWBAA00035	1766
GKWWBAA00035	1774
GKWWBAA00035	13373
GKWWBAA00035	28450
GKWWBAA00035	28901
GKWWBAA00035	29466
GKWWBAA00035	40324
GKWWBAA00035	43675
GKWWBAA00035	43770
GKWWBAA00035	80866
GKWWBAA00035	244366
GKWWBAA00035	1463165
GKWWBAA00036	197
GKWWBAA00036	210
GKWWBAA00036	287
GKWWBAA00036	520
GKWWBAA00036	622
GKWWBAA00036	623
GKWWBAA00036	644
GKWWBAA00036	648
GKWWBAA00036	654
GKWWBAA00036	666
GKWWBAA00036	727
GKWWBAA00036	747
GKWWBAA00036	817
GKWWBAA00036	1260
GKWWBAA00036	1314
GKWWBAA00036	1352
GKWWBAA00036	1496
GKWWBAA00036	1502
GKWWBAA00036	1639
GKWWBAA00036	1773
GKWWBAA00036	1774
GKWWBAA00036	13373
GKWWBAA00036	28450
GKWWBAA00036	28901
GKWWBAA00036	43675
GKWWBAA00038	287
GKWWBAA00038	446
GKWWBAA00038	470
GKWWBAA00038	519
GKWWBAA00038	546
GKWWBAA00038	562
GKWWBAA00038	573
GKWWBAA00038	582
GKWWBAA00038	615
GKWWBAA00038	623
GKWWBAA00038	644
GKWWBAA00038	648
GKWWBAA00038	654
GKWWBAA00038	666
GKWWBAA00038	727
GKWWBAA00038	729
GKWWBAA00038	817
GKWWBAA00038	1260
GKWWBAA00038	1311
GKWWBAA00038	1313
GKWWBAA00038	1314
GKWWBAA00038	1328
GKWWBAA00038	1338
GKWWBAA00038	1351
GKWWBAA00038	1352
GKWWBAA00038	1496
GKWWBAA00038	1502
GKWWBAA00038	1513
GKWWBAA00038	1774
GKWWBAA00038	5476
GKWWBAA00038	28037
GKWWBAA00038	28090
GKWWBAA00038	28450
GKWWBAA00038	28901
GKWWBAA00038	29391
GKWWBAA00038	29466
GKWWBAA00038	33033
GKWWBAA00038	40324
GKWWBAA00038	43675
GKWWBAA00038	48296
GKWWBAA00038	54291
GKWWBAA00038	80866
GKWWBAA00038	84109
GKWWBAA00038	106654
GKWWBAA00038	244366
GKWWBAA00038	1117645
GKWWBAA00038	1463165
GKWWBAA00039	24
GKWWBAA00039	197
GKWWBAA00039	287
GKWWBAA00039	470
GKWWBAA00039	546
GKWWBAA00039	562
GKWWBAA00039	571
GKWWBAA00039	573
GKWWBAA00039	582
GKWWBAA00039	615
GKWWBAA00039	622
GKWWBAA00039	623
GKWWBAA00039	644
GKWWBAA00039	648
GKWWBAA00039	654
GKWWBAA00039	666
GKWWBAA00039	729
GKWWBAA00039	817
GKWWBAA00039	1261
GKWWBAA00039	1311
GKWWBAA00039	1313
GKWWBAA00039	1352
GKWWBAA00039	1496
GKWWBAA00039	1502
GKWWBAA00039	1513
GKWWBAA00039	1639
GKWWBAA00039	28037
GKWWBAA00039	28090
GKWWBAA00039	28132
GKWWBAA00039	28450
GKWWBAA00039	28901
GKWWBAA00039	29466
GKWWBAA00039	39950
GKWWBAA00039	40324
GKWWBAA00039	43675
GKWWBAA00039	48296
GKWWBAA00039	80866
GKWWBAA00039	106654
GKWWBAA00039	244366
GKWWBAA00039	249188
GKWWBAA00039	1117645
GKWWBAA00040	197
GKWWBAA00040	210
GKWWBAA00040	287
GKWWBAA00040	470
GKWWBAA00040	546
GKWWBAA00040	562
GKWWBAA00040	573
GKWWBAA00040	582
GKWWBAA00040	615
GKWWBAA00040	644
GKWWBAA00040	648
GKWWBAA00040	654
GKWWBAA00040	666
GKWWBAA00040	729
GKWWBAA00040	747
GKWWBAA00040	817
GKWWBAA00040	1351
GKWWBAA00040	1352
GKWWBAA00040	1496
GKWWBAA00040	1502
GKWWBAA00040	1639
GKWWBAA00040	13373
GKWWBAA00040	28450
GKWWBAA00040	28901
GKWWBAA00040	32002
GKWWBAA00040	40324
GKWWBAA00040	43675
GKWWBAA00040	54291
GKWWBAA00040	244366
GKWWBAA00040	1463165
GKWWBAA00041	287
GKWWBAA00041	294
GKWWBAA00041	470
GKWWBAA00041	485
GKWWBAA00041	518
GKWWBAA00041	519
GKWWBAA00041	546
GKWWBAA00041	550
GKWWBAA00041	562
GKWWBAA00041	571
GKWWBAA00041	573
GKWWBAA00041	582
GKWWBAA00041	615
GKWWBAA00041	644
GKWWBAA00041	646
GKWWBAA00041	648
GKWWBAA00041	654
GKWWBAA00041	727
GKWWBAA00041	729
GKWWBAA00041	747
GKWWBAA00041	817
GKWWBAA00041	1260
GKWWBAA00041	1261
GKWWBAA00041	1313
GKWWBAA00041	1328
GKWWBAA00041	1338
GKWWBAA00041	1352
GKWWBAA00041	1379
GKWWBAA00041	1496
GKWWBAA00041	1502
GKWWBAA00041	1513
GKWWBAA00041	13689
GKWWBAA00041	28090
GKWWBAA00041	28131
GKWWBAA00041	28132
GKWWBAA00041	28450
GKWWBAA00041	28901
GKWWBAA00041	29466
GKWWBAA00041	40324
GKWWBAA00041	43675
GKWWBAA00041	48296
GKWWBAA00041	80866
GKWWBAA00041	85698
GKWWBAA00041	106654
GKWWBAA00041	1117645
GKWWBAA00041	1463165
GKWWBAA00042	287
GKWWBAA00042	519
GKWWBAA00042	546
GKWWBAA00042	562
GKWWBAA00042	571
GKWWBAA00042	573
GKWWBAA00042	582
GKWWBAA00042	615
GKWWBAA00042	623
GKWWBAA00042	632
GKWWBAA00042	644
GKWWBAA00042	646
GKWWBAA00042	648
GKWWBAA00042	654
GKWWBAA00042	666
GKWWBAA00042	727
GKWWBAA00042	729
GKWWBAA00042	817
GKWWBAA00042	1496
GKWWBAA00042	1502
GKWWBAA00042	5763
GKWWBAA00042	13373
GKWWBAA00042	13689
GKWWBAA00042	28450
GKWWBAA00042	28901
GKWWBAA00042	40324
GKWWBAA00042	80866
GKWWBAA00042	106654
GKWWBAA00042	1117645
GKWWBAA00043	195
GKWWBAA00043	287
GKWWBAA00043	446
GKWWBAA00043	519
GKWWBAA00043	546
GKWWBAA00043	548
GKWWBAA00043	550
GKWWBAA00043	562
GKWWBAA00043	571
GKWWBAA00043	573
GKWWBAA00043	582
GKWWBAA00043	584
GKWWBAA00043	615
GKWWBAA00043	622
GKWWBAA00043	623
GKWWBAA00043	644
GKWWBAA00043	648
GKWWBAA00043	654
GKWWBAA00043	666
GKWWBAA00043	727
GKWWBAA00043	729
GKWWBAA00043	747
GKWWBAA00043	817
GKWWBAA00043	1280
GKWWBAA00043	1313
GKWWBAA00043	1352
GKWWBAA00043	1496
GKWWBAA00043	1639
GKWWBAA00043	5476
GKWWBAA00043	13373
GKWWBAA00043	28450
GKWWBAA00043	28901
GKWWBAA00043	40324
GKWWBAA00043	43675
GKWWBAA00043	54291
GKWWBAA00043	244366
GKWWBAA00043	1117645
GKWWBAA00043	1463165
GKWWBAA00044	160
GKWWBAA00044	197
GKWWBAA00044	287
GKWWBAA00044	446
GKWWBAA00044	485
GKWWBAA00044	487
GKWWBAA00044	519
GKWWBAA00044	520
GKWWBAA00044	562
GKWWBAA00044	573
GKWWBAA00044	584
GKWWBAA00044	644
GKWWBAA00044	648
GKWWBAA00044	654
GKWWBAA00044	666
GKWWBAA00044	727
GKWWBAA00044	813
GKWWBAA00044	817
GKWWBAA00044	1313
GKWWBAA00044	1314
GKWWBAA00044	1392
GKWWBAA00044	1496
GKWWBAA00044	1502
GKWWBAA00044	1766
GKWWBAA00044	1774
GKWWBAA00044	5763
GKWWBAA00044	13373
GKWWBAA00044	28450
GKWWBAA00044	28901
GKWWBAA00044	29459
GKWWBAA00044	35814
GKWWBAA00044	40324
GKWWBAA00044	106654
GKWWBAA00045	287
GKWWBAA00045	485
GKWWBAA00045	519
GKWWBAA00045	520
GKWWBAA00045	573
GKWWBAA00045	615
GKWWBAA00045	644
GKWWBAA00045	646
GKWWBAA00045	648
GKWWBAA00045	654
GKWWBAA00045	747
GKWWBAA00045	817
GKWWBAA00045	1313
GKWWBAA00045	1496
GKWWBAA00045	1502
GKWWBAA00045	1717
GKWWBAA00045	5763
GKWWBAA00045	13373
GKWWBAA00045	28450
GKWWBAA00045	28901
GKWWBAA00045	106654
GKWWBAA00045	1463165
GKWWBAA00046	195
GKWWBAA00046	287
GKWWBAA00046	451
GKWWBAA00046	470
GKWWBAA00046	487
GKWWBAA00046	519
GKWWBAA00046	546
GKWWBAA00046	562
GKWWBAA00046	573
GKWWBAA00046	582
GKWWBAA00046	584
GKWWBAA00046	615
GKWWBAA00046	644
GKWWBAA00046	648
GKWWBAA00046	654
GKWWBAA00046	666
GKWWBAA00046	729
GKWWBAA00046	747
GKWWBAA00046	817
GKWWBAA00046	1311
GKWWBAA00046	1313
GKWWBAA00046	1338
GKWWBAA00046	1352
GKWWBAA00046	1496
GKWWBAA00046	1502
GKWWBAA00046	1513
GKWWBAA00046	1639
GKWWBAA00046	1655
GKWWBAA00046	13373
GKWWBAA00046	28090
GKWWBAA00046	28132
GKWWBAA00046	28450
GKWWBAA00046	28901
GKWWBAA00046	29466
GKWWBAA00046	40324
GKWWBAA00046	43675
GKWWBAA00046	48296
GKWWBAA00046	80866
GKWWBAA00046	106654
GKWWBAA00046	1117645
GKWWBAA00047	287
GKWWBAA00047	470
GKWWBAA00047	519
GKWWBAA00047	546
GKWWBAA00047	562
GKWWBAA00047	573
GKWWBAA00047	615
GKWWBAA00047	622
GKWWBAA00047	624
GKWWBAA00047	644
GKWWBAA00047	646
GKWWBAA00047	648
GKWWBAA00047	654
GKWWBAA00047	666
GKWWBAA00047	729
GKWWBAA00047	817
GKWWBAA00047	1313
GKWWBAA00047	1352
GKWWBAA00047	1496
GKWWBAA00047	1513
GKWWBAA00047	1639
GKWWBAA00047	1774
GKWWBAA00047	28090
GKWWBAA00047	28450
GKWWBAA00047	28901
GKWWBAA00047	29466
GKWWBAA00047	32002
GKWWBAA00047	36809
GKWWBAA00047	40324
GKWWBAA00047	43675
GKWWBAA00047	54291
GKWWBAA00047	80866
GKWWBAA00047	106654
GKWWBAA00047	1463165
GKWWBAA00048	287
GKWWBAA00048	485
GKWWBAA00048	520
GKWWBAA00048	546
GKWWBAA00048	548
GKWWBAA00048	550
GKWWBAA00048	562
GKWWBAA00048	573
GKWWBAA00048	582
GKWWBAA00048	624
GKWWBAA00048	644
GKWWBAA00048	648
GKWWBAA00048	654
GKWWBAA00048	666
GKWWBAA00048	729
GKWWBAA00048	817
GKWWBAA00048	1276
GKWWBAA00048	1280
GKWWBAA00048	1313
GKWWBAA00048	1352
GKWWBAA00048	1392
GKWWBAA00048	1496
GKWWBAA00048	1502
GKWWBAA00048	1639
GKWWBAA00048	5476
GKWWBAA00048	5763
GKWWBAA00048	13373
GKWWBAA00048	28132
GKWWBAA00048	28450
GKWWBAA00048	28901
GKWWBAA00048	29466
GKWWBAA00048	40324
GKWWBAA00048	43675
GKWWBAA00048	54291
GKWWBAA00048	244366
GKWWBAA00048	1117645
GKWWBAA00048	1463165
GKWWBAA00049	287
GKWWBAA00049	470
GKWWBAA00049	519
GKWWBAA00049	546
GKWWBAA00049	550
GKWWBAA00049	562
GKWWBAA00049	571
GKWWBAA00049	573
GKWWBAA00049	582
GKWWBAA00049	584
GKWWBAA00049	615
GKWWBAA00049	622
GKWWBAA00049	644
GKWWBAA00049	646
GKWWBAA00049	648
GKWWBAA00049	654
GKWWBAA00049	666
GKWWBAA00049	729
GKWWBAA00049	817
GKWWBAA00049	1017
GKWWBAA00049	1260
GKWWBAA00049	1311
GKWWBAA00049	1313
GKWWBAA00049	1338
GKWWBAA00049	1352
GKWWBAA00049	1496
GKWWBAA00049	1502
GKWWBAA00049	1717
GKWWBAA00049	1774
GKWWBAA00049	5476
GKWWBAA00049	13373
GKWWBAA00049	28132
GKWWBAA00049	28450
GKWWBAA00049	28901
GKWWBAA00049	29466
GKWWBAA00049	39950
GKWWBAA00049	40324
GKWWBAA00049	43675
GKWWBAA00049	48296
GKWWBAA00049	80866
GKWWBAA00049	85698
GKWWBAA00049	106654
GKWWBAA00049	1117645
GKWWBAA00049	1463165
GKWWBAA00050	197
GKWWBAA00050	287
GKWWBAA00050	520
GKWWBAA00050	546
GKWWBAA00050	548
GKWWBAA00050	550
GKWWBAA00050	562
GKWWBAA00050	573
GKWWBAA00050	582
GKWWBAA00050	584
GKWWBAA00050	623
GKWWBAA00050	632
GKWWBAA00050	644
GKWWBAA00050	648
GKWWBAA00050	654
GKWWBAA00050	666
GKWWBAA00050	747
GKWWBAA00050	1280
GKWWBAA00050	1352
GKWWBAA00050	1496
GKWWBAA00050	1502
GKWWBAA00050	1639
GKWWBAA00050	5763
GKWWBAA00050	13373
GKWWBAA00050	28450
GKWWBAA00050	28901
GKWWBAA00050	1463165
GKWWBAA00051	287
GKWWBAA00051	446
GKWWBAA00051	470
GKWWBAA00051	520
GKWWBAA00051	546
GKWWBAA00051	562
GKWWBAA00051	573
GKWWBAA00051	615
GKWWBAA00051	644
GKWWBAA00051	648
GKWWBAA00051	654
GKWWBAA00051	666
GKWWBAA00051	747
GKWWBAA00051	813
GKWWBAA00051	817
GKWWBAA00051	1260
GKWWBAA00051	1280
GKWWBAA00051	1352
GKWWBAA00051	1496
GKWWBAA00051	1502
GKWWBAA00051	1513
GKWWBAA00051	1639
GKWWBAA00051	1774
GKWWBAA00051	5476
GKWWBAA00051	13373
GKWWBAA00051	28450
GKWWBAA00051	28901
GKWWBAA00051	29391
GKWWBAA00051	29466
GKWWBAA00051	32002
GKWWBAA00051	40324
GKWWBAA00051	80866
GKWWBAA00051	85698
GKWWBAA00051	106654
GKWWBAA00051	1463165
GKWWBAA00052	287
GKWWBAA00052	485
GKWWBAA00052	519
GKWWBAA00052	520
GKWWBAA00052	546
GKWWBAA00052	562
GKWWBAA00052	571
GKWWBAA00052	573
GKWWBAA00052	582
GKWWBAA00052	615
GKWWBAA00052	621
GKWWBAA00052	623
GKWWBAA00052	644
GKWWBAA00052	646
GKWWBAA00052	648
GKWWBAA00052	654
GKWWBAA00052	666
GKWWBAA00052	727
GKWWBAA00052	729
GKWWBAA00052	817
GKWWBAA00052	1496
GKWWBAA00052	1502
GKWWBAA00052	1639
GKWWBAA00052	5763
GKWWBAA00052	13373
GKWWBAA00052	28450
GKWWBAA00052	28901
GKWWBAA00052	40324
GKWWBAA00052	80866
GKWWBAA00052	106654
GKWWBAA00052	1117645
GKWWBAA00053	287
GKWWBAA00053	485
GKWWBAA00053	520
GKWWBAA00053	573
GKWWBAA00053	615
GKWWBAA00053	621
GKWWBAA00053	622
GKWWBAA00053	623
GKWWBAA00053	644
GKWWBAA00053	648
GKWWBAA00053	654
GKWWBAA00053	666
